ScheduleName,ClientId,CreatedUtc,CreatedBy
AKL > HLZ Afternoon Medical Run,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run 10am Cutoff,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run 10am Cutoff,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run 9:30am Cutoff,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run 9:30am Cutoff,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run*12:30:00-17:00:00,33103,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run*12:30:00-17:00:00,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run*12:30:00-17:00:00,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run*12:30:00-17:00:00 #2,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run*12:30:00-17:00:00 #2,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run*12:30:00-17:00:00 #3,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Afternoon Medical Run*12:30:00-17:00:00 #3,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run,17122,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run #2,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run #2,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run #2,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run #2,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run #3,33103,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run #3,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run #3,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run #4,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > HLZ Pre 8am Medical Run #4,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Masterton,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Masterton,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Masterton,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Masterton,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Masterton,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Masterton #2,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Masterton #2,14927,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am #2,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 10am #2,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 8am,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 8am,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 8am,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 8am,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 8am,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 8am,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 8am,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 8am,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 8am #2,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Napier pre 8am #2,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am,14927,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am #2,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > New Plymouth pre 10am #2,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am #2,14927,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am #2,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am #2,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am #3,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 10am #3,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am #2,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Palmerston North pre 8am #2,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,14927,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,36820,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,14821,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Pukekohe Overnight Medical Run,13773,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Afternoon Medical Run,33103,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Afternoon Medical Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Afternoon Medical Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 10am Medical Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 10am Medical Run,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 10am Medical Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 10am Medical Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 10am Medical Run,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 10am Medical Run #2,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 10am Medical Run #2,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 10am Medical Run #2,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 8am Medical Run*09:00:00-10:00:00,33103,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 8am Medical Run*09:00:00-10:00:00,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 8am Medical Run*09:00:00-10:00:00,17122,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > ROT Pre 8am Medical Run*09:00:00-10:00:00,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Taupo Pre 8am Medical Run,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Taupo Pre 8am Medical Run,14821,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run*15:00:00-17:00:00,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run*15:00:00-17:00:00,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run*15:00:00-17:00:00,33103,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run*15:00:00-17:00:00,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run*15:00:00-17:00:00,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run*15:00:00-17:00:00,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run*15:00:00-17:00:00 #2,17122,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Afternoon Medical Run*15:00:00-17:00:00 #2,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run,17122,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run #2,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run #2,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run #2,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run #2,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run #3,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > TGA Pre 930am Medical Run #3,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whakatane Medical Run,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whakatane Medical Run,14927,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,1088,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,13713,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am #2,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > Whanganui Pre 10am #2,14927,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,14927,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am #2,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 10am #2,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,14578,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,3191,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,32946,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,36739,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am,14582,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am #2,14763,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WLG Pre 8am #2,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run,9477,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run,16947,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run,18188,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run,33103,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run,504,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run,13822,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run #2,16513,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run #2,35755,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run #2,169,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run #2,36672,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run #3,17122,2026-09-08T02:00:00Z,steve@urgent.co.nz
AKL > WRG Pre 8am Medical Run #3,18185,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland - Waikato Home Delivery 11am #2,16298,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland - Waikato Home Delivery 11am #2,13681,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland > Hamilton Run 1-6,14853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland > Hamilton Run 1-6,32110,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland > Hamilton Run 1-6,36266,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland > Hamilton Run 7-12,33014,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland > Hamilton Run 7-12,14853,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland > Hamilton Run 7-12,32110,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland > Hamilton Run 7-12,36266,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland > Hamilton Run Express 1-6,33014,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland > Hamilton Run Express 1-6,32110,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland Afternoons,17761,2026-09-08T02:00:00Z,steve@urgent.co.nz
Auckland Afternoons,13681,2026-09-08T02:00:00Z,steve@urgent.co.nz
BOP > Waikato Morning Run,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
BOP Outer > Auckland Express Run 11-1,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
BOP Regional Home Delivery 11am #2,16298,2026-09-08T02:00:00Z,steve@urgent.co.nz
BOP Regional Home Delivery 11am #2,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
BOP Regional Home Delivery 5am #2,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
BOP Regional Home Delivery 5am #2,33149,2026-09-08T02:00:00Z,steve@urgent.co.nz
Friday Afternoon Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Friday Afternoon Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Friday Evening Express,33089,2026-09-08T02:00:00Z,steve@urgent.co.nz
Friday Evening Express,33091,2026-09-08T02:00:00Z,steve@urgent.co.nz
Frozen - Central Run,37022,2026-09-08T02:00:00Z,steve@urgent.co.nz
Frozen - North Run,37022,2026-09-08T02:00:00Z,steve@urgent.co.nz
Frozen - South Run,37022,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Auckland Morning Chilled,36991,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Taupo,31458,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Taupo,31504,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Taupo,31944,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Taupo,31476,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Taupo,31465,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Taupo,31501,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Afternoon,31504,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Afternoon,31944,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Afternoon,31476,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Afternoon,31465,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Afternoon,31501,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Afternoon #2,31796,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Afternoon #2,36813,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Morning,31504,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Morning,31944,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Morning,31476,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Morning,31465,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton - Waikato Morning,31501,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > Auckland Express 11am-1pm,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > Auckland Express 4pm-6pm,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > Auckland Express 4pm-6pm,31721,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > BOP,9196,2026-09-08T02:00:00Z,steve@urgent.co.nz
Hamilton > BOP,36813,2026-09-08T02:00:00Z,steve@urgent.co.nz
